0,345.8656
0.841188361,345.8843
1.682242224,345.9083
2.523341487,345.9205
3.364484454,345.9231
4.205583717,345.9283
5.046726683,345.925
5.99220003,345.9229
6.937631624,345.9075
7.883104971,345.9125
8.828536566,345.9344
9.773968161,345.9208
10.71944151,345.8718
11.71294352,345.8568
12.70637779,345.8839
13.6998798,345.8779
14.69331408,345.883
15.68681609,345.895
16.68022216,345.8605
17.65119984,345.8405
18.62205097,345.9147
19.59299696,345.9013
20.56384809,345.914
21.53479407,345.9053
22.50564521,345.878
23.37459384,345.8604
24.24340366,345.8904
25.11235229,345.8766
25.98121799,345.8878
26.85011074,345.9122
27.71905937,345.897
28.63919001,345.8679
29.55937911,345.8682
30.47950975,345.8795
31.39969884,345.8801
32.31982949,345.8874
33.24001858,345.8652
34.2373284,345.8217
35.23463822,345.831
36.23201451,345.8437
37.22939905,345.8269
38.22670887,345.8212
39.22401869,345.8481
40.16286041,345.8727
41.10162966,345.8783
42.04039891,345.8768
42.97930953,345.8801
43.91807878,345.88
44.85684803,345.9063
45.72133107,345.8936
46.58567436,345.9045
47.4501574,345.9082
48.3145007,345.9189
49.17898374,345.9064
50.04340776,345.9204
50.90781008,345.928
51.74445955,345.903
52.58110901,345.9473
53.4178181,345.964
54.25446757,345.9503
55.09111704,345.9518
55.9277665,345.9464
56.88785413,345.9443
57.84794176,345.9565
58.80802938,345.9941
59.76811701,345.9879
60.72828574,345.9746
61.68831488,345.9774
62.53927775,346.0158
63.39024061,346.0462
64.24120348,346.0713
65.09216635,346.1086
65.94320052,346.1714
66.79416339,346.2311
67.66755016,346.3099
68.54106234,346.3995
69.4145445,346.5184
70.28805668,346.62
71.16153883,346.6812
72.03502099,346.7189
72.90853317,346.7606
73.82666612,346.7814
74.74489694,346.8095
75.66312777,346.8259
76.58126071,346.8205
77.49949154,346.8286
78.41774283,346.8405
79.36299827,346.8661
80.3082537,346.8889
81.25350914,346.8982
82.19889204,346.9016
83.14414747,346.9214
84.08940291,346.9014
85.06683344,346.936
86.04426398,346.9498
87.02160413,346.9808
87.99903467,346.9761
88.9764652,346.9682
89.95389574,346.9714
90.9509876,346.9763
91.94803176,346.9702
92.94512362,346.9846
93.94225567,346.9999
94.93934753,347.0041
95.93639168,346.981
96.80939948,346.9554
97.68248252,346.9981
98.55549032,347.0358
99.42857336,347.021
100.3015812,346.9962
101.1745983,346.9827
102.0476061,346.9879
102.9635789,346.98
103.8795516,346.9624
104.7955917,346.9413
105.7115644,346.9192
106.6275371,346.9146
107.5435098,346.9584
108.5027577,346.937
109.4618773,346.8983
110.4211251,346.8586
111.380373,346.835
112.3396208,346.8381
113.2988344,346.8348
114.1539336,346.8269
115.0091296,346.8195
115.8642288,346.8122
116.7194249,346.7905
117.574621,346.7643
118.4297202,346.7361
119.3727133,346.7278
120.3157382,346.7365
121.2587631,346.7375
122.2017881,346.7584
123.144813,346.7597
124.0878379,346.721
124.9881972,346.7061
125.8885565,346.7109
126.7889158,346.748
127.6892751,346.7712
128.5896344,346.7234
129.4901351,346.7208
130.3863058,346.7328
