0,346.1965
0.925943352,346.1901
1.851886703,346.1708
2.777854867,346.174
3.703798218,346.1835
4.629741569,346.1936
5.555709733,346.1809
6.481653084,346.1757
7.407596436,346.19
8.3335646,346.2
9.332444301,346.2395
10.33122885,346.2152
11.33010855,346.2083
12.32898825,346.2011
13.32786796,346.2226
14.32674766,346.2434
15.20293234,346.2238
16.07909268,346.2244
16.95527736,346.2208
17.83143769,346.2147
18.70762238,346.2456
19.58378271,346.2303
20.4197809,346.1908
21.25590733,346.1836
22.09199946,346.188
22.92799765,346.2201
23.76408978,346.2147
24.60018191,346.1953
25.49807755,346.1835
26.39600257,346.1642
27.29389821,346.1389
28.19179385,346.1199
29.08968949,346.1121
29.9876145,346.1321
30.88551014,346.1204
31.77986589,346.0905
32.67413109,346.0555
33.56848683,346.023
34.46284258,346.0958
35.35710778,346.1274
36.25146353,346.1227
37.13624235,346.1213
38.02097175,346.142
38.9058375,346.1096
39.79056689,346.0898
40.67534572,346.0916
41.56016204,346.1009
42.44494087,346.1011
43.31274529,346.0551
44.18064161,346.0138
45.04857737,345.9837
45.9163818,345.9777
46.78427811,345.9835
47.65208254,345.9415
48.58587893,345.8815
49.51954439,345.8183
50.45334078,345.7779
51.38700625,345.777
52.32071045,345.7676
53.25446811,345.7137
54.1629022,345.7336
55.0714297,345.7731
55.97982807,345.8159
56.88835557,345.8497
57.79678966,345.856
58.70522375,345.8847
59.54557669,345.8689
60.38592963,345.8762
61.22628257,345.9094
62.0666355,345.9567
62.90698844,345.952
63.74734138,345.9999
64.64584053,346.0298
65.54433969,346.0247
66.44283884,346.0769
67.3413782,346.1481
68.23987735,346.2339
69.13837651,346.3519
70.02004878,346.477
70.90181463,346.6012
71.78354521,346.6902
72.66521749,346.7202
73.54698334,346.7479
74.42871392,346.7802
75.31047977,346.7956
76.20172672,346.7894
77.09297368,346.8305
77.98422064,346.8443
78.8754676,346.856
79.76671456,346.8732
80.65796151,346.8896
81.63048952,346.8715
82.60301752,346.8539
83.57554553,346.8546
84.54807353,346.8873
85.52060154,346.889
86.49312954,346.895
87.35941287,346.8911
88.22568919,346.9109
89.09189838,346.9458
89.95824882,346.9594
90.82445802,346.9565
91.69073434,346.9477
92.56932162,346.9271
93.44805025,346.9297
94.32670582,346.9374
95.20536139,346.9149
96.08394868,346.8928
96.9626773,346.8857
97.84176481,346.8692
98.72091998,346.9034
99.60008113,346.9081
100.4792363,346.8773
101.3583238,346.8694
102.2375526,346.8777
103.1166401,346.8559
103.9515559,346.8357
104.7865391,346.8199
105.6214549,346.8203
106.456438,346.7987
107.2913538,346.8182
108.126337,346.835
109.0097322,346.8029
109.8931912,346.7802
110.7765865,346.754
111.6600455,346.7424
112.5435045,346.7169
113.4268997,346.725
114.34176,346.7413
115.2566974,346.7515
116.1714941,346.7531
117.0863543,346.7336
118.0012146,346.7295
118.9160884,346.7183
119.7761537,346.7401
120.6361473,346.7528
121.4962127,346.7743
122.356278,346.7722
123.2162736,346.73
124.0763389,346.7182
124.9492632,346.7322
125.8221876,346.7586
126.6951119,346.7529
127.5679657,346.7417
128.44089,346.7426
129.3138144,346.7482
130.1989653,346.7543
131.084067,346.7788
131.9691687,346.7732
132.8542705,346.7537
133.7393342,346.7769
134.624436,346.7838
135.4783625,346.7883
136.332289,346.7827
137.1861281,346.7825
138.0400546,346.7563
138.8938937,346.738
139.7478689,346.7355
140.620637,346.7217
141.4934052,346.7108
142.3662104,346.7341
143.2389785,346.7558
144.1117466,346.7637
144.9845147,346.73
145.909689,346.728
146.8348634,346.7057
147.7600377,346.7407
148.685212,346.7652
149.6103864,346.7895
150.5355607,346.7736
151.3913952,346.7635
152.2472091,346.7997
153.1030436,346.8755
153.9588576,346.9106
154.8146921,346.899
155.670506,346.9068
156.5797507,346.9452
157.488943,346.9617
158.3981877,347.0684
159.3073405,347.1338
160.2165852,347.1307
161.125738,347.1826
162.0349827,347.1829
162.8783516,347.1986
163.7216227,347.2306
164.5649915,347.26
165.4083604,347.3121
166.2517292,347.442
167.095119,347.4961
167.9630153,347.5591
168.8308197,347.6476
169.698716,347.7403
170.5666124,347.8504
171.4345087,347.9015
172.3023131,347.9363
173.2191403,347.9663
174.136043,347.9814
175.0529357,348.0026
175.9697629,348.021
176.8866556,348.0509
177.8034828,348.0984
178.7057164,348.2105
179.6079693,348.2784
180.5102826,348.2561
181.4125959,348.2786
182.3147691,348.3419
183.2170824,348.419
184.0574353,348.5074
184.8977883,348.5704
185.7381412,348.6342
186.5784941,348.7035
187.4188945,348.762
188.2592475,348.7851
189.1480777,348.7853
190.0370426,348.7925
190.9259617,348.807
191.8147919,348.8179
192.7037109,348.8569
193.59263,348.8569
194.481549,348.8002
195.3340672,348.809
196.1866342,348.8237
197.0391524,348.8081
197.8917194,348.8149
198.7442864,348.8511
199.5968046,348.858
200.4511544,348.8468
201.3054685,348.815
202.1598183,348.7897
203.0141323,348.8615
203.8684821,348.89
204.7227961,348.8505
205.6213575,348.8979
206.5199188,348.9822
207.4184577,349.0054
208.317019,349.0444
209.2155579,348.9996
210.1141193,348.9796
211.0165401,348.9886
211.918961,348.9757
212.8213818,349.0511
213.7237758,349.1372
214.6261967,349.1686
215.5286175,349.22
216.4310384,349.2317
217.315279,349.2507
218.1994576,349.3143
219.0837307,349.4153
219.9678768,349.5055
220.8521499,349.5451
221.7364231,349.5464
222.5888191,349.5971
223.4412152,349.6695
224.2936113,349.7189
225.1460258,349.767
225.9985202,349.8172
226.8509162,349.8132
227.7353801,349.8296
228.6199194,349.8245
229.5043833,349.8763
230.3888251,349.9477
231.2733864,350.0142
232.1578282,350.061
233.051158,350.0672
233.9444878,350.0973
234.8376997,350.1081
235.7310295,350.1168
236.6243592,350.1452
237.517591,350.1787
238.3969792,350.2002
239.2763675,350.2269
240.1556559,350.2392
241.035039,350.2718
241.9144272,350.3269
242.7938155,350.3919
243.6575309,350.4242
244.5213661,350.4296
245.3852014,350.4457
246.2490142,350.5516
247.1128495,350.673
247.9766847,350.7268
248.7347207,350.7732
249.4928973,350.7563
250.2509332,350.7252
251.0091098,350.7019
251.934108,350.7049
252.8591061,350.6822
253.7842024,350.6563
254.6959233,350.6416
255.6075122,350.6072
256.5191923,350.5422
257.4308725,350.4702
258.2453968,350.403
259.0600558,350.3588
259.87458,350.31
260.6891043,350.286
261.5732689,350.2336
262.4574335,350.1921
263.341598,350.1626
264.2257626,350.1422
265.1099272,350.1332
265.9941202,350.0979
266.7378007,350.0618
267.4814009,350.0546
268.2250011,350.0767
269.1468185,350.0999
270.0685416,350.0867
270.9903591,350.0631
271.7945537,350.0261
272.5988675,349.9825
273.4031813,349.9387
274.3050927,349.8828
275.2069442,349.8882
276.1088556,349.8112
277.1070671,349.7356
278.1053881,349.6871
279.1035997,349.6602
280.1019207,349.6142
281.1001322,349.4615
282.0984432,349.3486
283.0124517,349.3842
283.9264887,349.4384
284.8405256,349.4636
285.7545626,349.4344
286.6685996,349.3525
287.582608,349.3012
288.4965491,349.2754
289.3415222,349.2785
290.1864952,349.3045
291.0313871,349.2729
291.8763601,349.2543
292.721252,349.2517
293.566225,349.2527
294.4685383,349.2128
295.3707115,349.1208
296.2730248,349.0509
297.1752777,349.1514
298.077591,349.1979
298.9798246,349.2384
299.8749779,349.2203
300.7701961,349.2193
301.6654144,349.2447
302.5605676,349.2828
303.4557858,349.3271
304.3510041,349.3233
305.2857999,349.3209
306.220658,349.3161
307.1553756,349.3149
308.0902337,349.3459
309.0250295,349.35
309.9598094,349.4201
310.8325497,349.5154
311.7053707,349.6029
312.5781917,349.6882
313.4510128,349.8135
314.3237747,349.9004
315.196515,349.9876
316.0693361,350.0641
316.9153737,350.1504
317.761272,350.2087
318.607228,350.2376
319.4532656,350.3275
320.2992216,350.4207
321.1452015,350.4614
322.0508374,350.6453
322.9565615,350.6377
323.8621974,350.7035
324.7678333,350.7789
325.6735573,350.8949
326.5791932,350.9514
327.4849173,350.9955
328.3992777,350.9822
329.3137745,350.9181
330.2282218,351.0114
331.1426316,350.9666
332.0570789,350.9446
332.9715262,350.8956
333.8660594,350.884
334.7606888,350.9377
335.6552907,351.0145
336.5498239,351.0564
337.4444532,351.0375
338.3330444,351.0652
339.2216356,351.1252
340.1102267,351.1746
340.9989118,351.1965
341.8875029,351.2172
342.7760941,351.2122
343.6976178,351.255
344.619172,351.2937
345.5406957,351.3192
346.4623451,351.332
347.3838688,351.385
348.2957748,351.4151
349.2077757,351.4747
350.1197766,351.4625
351.0317774,351.4961
351.9436835,351.5264
352.8556843,351.5533
353.7676852,351.5831
354.646513,351.6657
355.5253651,351.6631
356.4043142,351.7009
357.2831421,351.7556
358.1619942,351.8045
359.0408463,351.8808
359.9197711,351.9777
360.8322931,352.0163
361.7449347,352.1072
362.6574567,352.2168
363.5700762,352.3439
364.4825982,352.4795
365.3952178,352.6217
366.3077398,352.7488
367.2803572,352.8682
368.2529054,352.9849
369.2254265,353.1057
370.1979476,353.3413
371.1704687,353.5726
372.1429898,353.7308
373.069718,353.9118
373.9964461,354.1432
374.9231537,354.3324
375.849784,354.5048
376.7765121,354.6926
377.7032198,354.9267
378.5960056,355.1588
379.4888553,355.3583
380.38161,355.5918
381.2744909,355.8491
382.1672456,356.0063
383.0601265,356.1913
384.0011284,356.4499
384.9421505,356.7161
385.8831726,356.9728
386.8241947,357.2142
387.7651966,357.4692
388.7061208,357.7456
389.6900064,357.9817
390.6738224,358.2753
391.6576117,358.5764
392.6414973,358.8457
393.6252865,359.0762
394.6039926,359.4074
395.5827955,359.7699
396.561526,360.0558
397.5402321,360.3742
398.5189381,360.7008
399.4976441,360.9742
400.338385,361.2109
401.1791002,361.4735
402.0198411,361.705
402.860582,361.892
403.7012006,362.0691
404.5419415,362.2636
405.4809182,362.481
406.4197979,362.6621
407.3587018,362.8341
408.2976785,363.0083
409.2365582,363.1975
410.1755349,363.3668
411.0612936,363.5112
411.9470523,363.6788
412.832811,363.8616
413.7185698,364.0375
414.6043285,364.2141
415.4900872,364.4053
416.3758459,364.5303
417.3212063,364.7195
418.2665667,364.8937
419.211927,365.0429
420.1572874,365.2094
421.1026478,365.3523
422.0480133,365.4723
422.9294248,365.5309
423.8107369,365.5678
424.4612798,365.6021
425.1118012,365.648
425.9208082,365.6735
426.7297203,365.6828
427.426651,365.6865
428.1235146,365.7058
428.8204523,365.7734
429.6009212,365.8555
430.381297,365.8019
431.1616729,365.7683
432.1517861,365.7415
433.1418004,365.7666
434.1319136,365.8196
435.1051227,365.8093
436.0783322,365.7736
437.0514413,365.734
438.0246508,365.6873
438.9978598,365.586
439.9697867,365.4895
440.9417135,365.328
441.9136403,365.1664
442.8855507,365.0655
443.8574775,364.9721
444.8293056,364.7666
445.8012325,364.5483
446.7210875,364.3597
447.6408484,364.1439
448.5606092,363.9639
449.4803366,363.7975
450.4000974,363.6128
451.3199525,363.4087
452.2397134,363.2156
453.1594408,362.995
454.0792016,362.7973
454.9990567,362.4969
455.8370604,362.254
456.6750641,362.0506
457.5130678,361.85
458.3510413,361.6755
459.189045,361.4776
460.0270487,361.3278
461.0066844,361.1475
461.9862386,360.9143
462.9658743,360.771
463.9454285,360.6468
464.9250642,360.5176
465.9046013,360.3581
466.8586446,360.2446
467.8126962,360.1221
468.7667478,360.0056
469.7207994,359.872
470.6748511,359.7738
471.5171084,359.7634
472.3593807,359.692
473.201554,359.6357
474.0438113,359.6069
474.8860836,359.5648
475.7746152,359.5051
476.6631469,359.4662
477.5516785,359.4392
478.4402102,359.369
479.3287418,359.3028
480.2173465,359.2249
481.0696628,359.1889
481.9220589,359.1588
482.7744734,359.1296
483.6268695,359.1065
484.4792656,359.0951
485.3316801,359.0636
486.2493686,358.9958
487.1669603,358.9515
488.0846488,358.8878
489.0022405,358.8578
489.9198323,358.8295
490.8375207,358.8075
491.7018926,358.7522
492.5662644,358.6957
493.430758,358.6478
494.2951298,358.604
495.1596234,358.5583
496.0239952,358.5259
496.888392,358.5159
497.7985738,358.497
498.7087953,358.422
499.6190167,358.3188
500.5291985,358.2971
501.43942,358.2683
502.3496414,358.207
503.2945033,358.1529
504.23927,358.1518
505.1840367,358.1414
506.1288033,358.0885
507.0736652,358.0839
508.0184319,358.0481
509.0048819,357.9695
509.9913667,357.9194
510.9779105,357.8914
511.9643953,357.8594
512.9508453,357.8362
513.9374239,357.7954
514.8369538,357.737
515.7364836,357.6691
516.6360135,357.6395
517.5355433,357.6528
518.4351347,357.6471
519.3346646,357.655
520.121465,357.6857
520.9083406,357.7268
521.5720474,357.7694
522.235684,357.8064
523.1665421,357.8524
524.0974002,357.9089
525.0282583,358.0264
525.9590462,358.0995
526.841123,358.1433
527.7231298,358.2492
528.6052066,358.3605
529.4872134,358.4605
530.3692189,358.5467
531.2512256,358.6372
532.1150761,358.7341
532.9788507,358.86
